# purchases.txt
# Format: timestamp|student_id|product|qty|unit_price_eur
2025-02-06T05:50:00|100978|Mouse|1|64.04
2025-05-29T20:49:00|100202|Borraccia|1|20.48
2025-09-01T06:50:00|100892|Zaino|4|165.77
2025-10-01T04:50:00|100814|SSD|4|91.05
2025-12-21T04:56:00|100107|Cuffie|3|61.16
2025-10-31T20:36:00|100902|Notebook|3|57.69
2025-04-23T15:33:00|100914|Monitor|1|137.24
2025-11-15T20:26:00|100497|Borraccia|4|141.09
2025-04-11T15:59:00|100508|Tastiera|1|140.26
2025-05-31T11:47:00|100405|Borraccia|1|28.02
2025-04-22T20:36:00|100728|SSD|3|92.89
2025-04-23T03:43:00|100823|SSD|3|163.64
2025-05-05T15:25:00|100088|Cuffie|3|160.37
2025-06-08T17:13:00|100571|Zaino|1|149.82
2025-11-27T22:01:00|100349|Cuffie|2|24.21
2025-04-26T21:44:00|100396|Tastiera|4|60.86
2025-09-28T07:51:00|100408|Webcam|3|67.04
2025-10-16T06:32:00|100003|Webcam|1|183.71
2025-09-08T09:14:00|100085|Libro|1|135.54
2025-02-17T10:15:00|100468|Webcam|3|84.62
2025-04-22T20:57:00|100587|Borraccia|3|25.64
2025-08-12T18:02:00|100619|Tastiera|3|49.29
2025-03-15T09:02:00|100440|Borraccia|2|116.8
2025-06-28T09:35:00|100530|Cuffie|4|63.5
2025-11-21T07:54:00|100445|Cuffie|4|172.73
2025-01-28T01:23:00|100493|Notebook|3|75.12
2025-07-12T01:55:00|100665|Zaino|3|52.87
2025-11-11T20:09:00|100550|Webcam|4|26.9
2025-10-27T06:28:00|100820|Libro|2|209.41
2025-01-03T06:42:00|100850|Libro|3|170.05
2025-02-09T11:40:00|100499|Monitor|2|69.17
2025-03-24T07:00:00|100355|Zaino|3|132.65
2025-12-07T02:47:00|100128|Notebook|1|28.6
2025-08-31T20:02:00|100659|Borraccia|4|102.79
2025-06-16T21:06:00|100785|Borraccia|3|56.68
2025-02-22T14:02:00|100839|Borraccia|4|33.7
2025-09-14T22:35:00|100966|Cuffie|4|211.81
2025-09-03T13:25:00|100411|Borraccia|1|53.0
2025-07-17T04:56:00|100664|Webcam|3|25.47
2025-08-28T18:10:00|100897|Cuffie|4|51.01
2025-08-18T00:50:00|100156|Zaino|2|120.33
2025-09-29T20:32:00|100358|SSD|1|184.31
2025-09-08T20:01:00|100498|Libro|3|184.07
2025-09-22T00:35:00|100951|SSD|1|145.53
2025-10-21T09:21:00|100046|Tastiera|3|140.04
2025-03-27T22:28:00|100796|Zaino|4|41.04
2025-06-05T17:31:00|100760|Borraccia|4|5.4
2025-01-14T14:49:00|100477|Mouse|3|91.1
2025-11-21T01:44:00|100649|Mouse|3|161.85
2025-12-26T02:33:00|100686|Libro|4|159.88
2025-06-29T03:25:00|100998|Borraccia|1|124.53
2025-08-21T20:54:00|100586|Cuffie|1|116.41
2025-06-08T04:01:00|100512|Borraccia|3|158.49
2025-10-21T08:50:00|100038|Mouse|4|10.46
2025-10-11T02:06:00|100104|Notebook|1|103.93
2025-01-24T01:57:00|100675|Notebook|1|99.24
2025-01-27T00:18:00|100963|Monitor|4|128.15
2025-07-16T17:31:00|100589|Notebook|4|121.74
2025-05-11T00:29:00|100967|SSD|3|72.47
2025-03-13T14:20:00|100408|Tastiera|1|166.09
2025-09-24T05:43:00|100593|Zaino|4|100.71
2025-07-02T08:50:00|100362|Zaino|4|109.66
2025-06-25T04:58:00|100377|Cuffie|4|14.78
2025-02-12T10:00:00|100466|Tastiera|2|119.81
2025-06-06T10:53:00|100277|Mouse|2|54.55
2025-09-09T20:24:00|100840|Mouse|2|136.6
2025-02-24T12:25:00|100279|Zaino|1|134.77
2025-08-14T23:40:00|100169|Webcam|3|214.75
2025-06-15T10:03:00|100443|Monitor|2|72.43
2025-10-29T19:59:00|100453|Mouse|3|116.83
2025-01-17T14:32:00|100201|Notebook|1|201.55
2025-06-16T14:18:00|100824|Cuffie|4|186.35
2025-04-23T00:17:00|100400|Notebook|2|214.48
2025-09-07T21:12:00|100186|Monitor|2|197.84
2025-12-10T05:08:00|100830|Libro|3|157.12
2025-02-20T01:47:00|100145|SSD|4|97.27
2025-03-17T20:02:00|100091|Tastiera|2|210.74
2025-05-02T09:22:00|100078|Borraccia|2|74.29
2025-04-27T03:53:00|100825|Monitor|1|203.5
2025-12-23T13:56:00|100809|SSD|2|186.22
2025-08-12T06:04:00|100404|Cuffie|4|212.21
2025-07-19T00:22:00|100387|Cuffie|2|43.89
2025-08-20T04:25:00|100287|Borraccia|1|28.52
2025-03-13T08:54:00|100817|SSD|3|23.35
2025-10-06T12:44:00|100944|Webcam|2|114.91
2025-01-14T15:38:00|100704|Cuffie|2|17.46
2025-03-15T08:17:00|100707|Libro|2|100.58
2025-11-09T14:30:00|100526|Borraccia|1|120.47
2025-07-23T19:53:00|100883|Webcam|1|60.94
2025-04-09T07:56:00|100170|Notebook|1|61.12
2025-06-27T21:14:00|100204|Zaino|3|62.4
2025-02-13T18:43:00|100921|Mouse|1|44.69
2025-05-04T09:12:00|100555|Zaino|4|7.45
2025-01-02T12:18:00|100521|Webcam|4|202.83
2025-12-08T15:21:00|100930|Webcam|1|162.45
2025-01-09T00:40:00|100432|Webcam|4|28.31
2025-06-23T02:02:00|100795|Webcam|4|36.04
2025-09-30T01:43:00|100003|Webcam|4|145.65
2025-02-18T03:50:00|100652|Monitor|2|211.07
2025-12-30T16:26:00|100151|Notebook|3|122.3
2025-10-15T18:47:00|100575|Notebook|3|27.14
2025-10-12T06:32:00|100834|Libro|2|14.61
2025-04-29T04:16:00|100397|Borraccia|3|176.11
2025-07-07T06:12:00|100630|Monitor|4|69.18
2025-03-03T00:01:00|100411|Notebook|3|159.35
2025-06-18T07:37:00|100624|Notebook|4|173.69
2025-07-02T12:05:00|100816|Libro|1|212.53
2025-12-21T14:57:00|100661|Notebook|2|69.15
2025-09-03T05:08:00|100834|Mouse|4|151.78
2025-04-01T04:16:00|100566|Mouse|3|125.11
2025-03-15T00:50:00|100193|Monitor|2|129.61
2025-12-05T14:32:00|100978|Notebook|4|64.61
2025-03-28T03:51:00|100984|Cuffie|2|19.4
2025-07-01T15:02:00|100653|Monitor|2|172.91
2025-09-06T14:09:00|100976|Tastiera|4|176.12
2025-04-13T17:05:00|100179|Mouse|4|127.85
2025-01-19T14:22:00|100564|SSD|4|83.87
2025-07-21T13:28:00|100527|Notebook|2|190.94
2025-06-19T04:50:00|100204|Cuffie|2|167.54
2025-08-06T08:40:00|100197|Libro|1|5.92
2025-09-21T23:56:00|100460|Zaino|3
2025-12-16T20:55:00|100319|Cuffie|3|86.14
2025-06-08T20:05:00|100791|Cuffie|1|10.59
2025-04-29T23:18:00|100753|Mouse|3|15.12
2025-03-06T17:22:00|100155|SSD|2|45.72
2025-08-29T22:29:00|100377|SSD|4|126.75
2025-01-10T00:34:00|100955|Zaino|3|178.73
2025-11-27T18:39:00|100103|Webcam|4|22.51
2025-12-21T04:17:00|100717|Notebook|2|12.02
2025-10-27T11:20:00|100513|Webcam|1|197.05
2025-08-10T07:25:00|100076|Tastiera|3|200.67
2025-10-06T11:42:00|100005|Cuffie|1|212.08
2025-07-04T19:57:00|100554|Zaino|3|49.9
2025-11-23T17:10:00|100395|SSD|3|29.79
2025-11-27T14:16:00|100783|Monitor|4|104.93
2025-11-14T12:22:00|100879|Notebook|1|88.37
2025-06-13T18:23:00|100318|Cuffie|4|150.41
2025-06-20T03:04:00|100863|Mouse|4|168.47
2025-02-02T19:34:00|100234|Zaino|2|61.8
2025-11-03T07:30:00|100767|Webcam|3|201.17
2025-12-31T07:54:00|100918|Borraccia|3|30.01
2025-01-01T13:37:00|100310|SSD|3|197.83
2025-02-01T18:47:00|100601|Borraccia|4|160.95
2025-06-08T12:08:00|100864|Mouse|1|218.03
2025-10-10T03:36:00|100021|Cuffie|3|39.87
2025-02-07T19:24:00|100466|Libro|3|180.79
2025-08-06T23:35:00|100823|Webcam|4|183.87
2025-03-18T22:15:00|100111|Notebook|4|209.97
2025-12-11T12:16:00|100402|Borraccia|4|82.84
2025-09-13T23:48:00|100429|Cuffie|4|37.22
2025-11-29T07:43:00|100156|Tastiera|4|151.87
2025-06-03T07:33:00|100304|SSD|3|62.7
2025-01-19T08:10:00|100777|Zaino|1|135.9
2025-07-08T01:45:00|100980|Monitor|3|164.45
2025-01-09T15:21:00|100864|Monitor|4|160.57
2025-05-13T20:36:00|100945|Monitor|1|51.97
2025-04-07T14:39:00|100954|Monitor|4|12.26
2025-11-19T19:31:00|100905|Webcam|4|99.39
2025-10-01T02:21:00|100480|Notebook|2|127.44
2025-10-24T04:02:00|100148|Monitor|2|111.86
2025-05-15T03:02:00|100901|Webcam|1|149.07
2025-03-04T12:27:00|100057|Webcam|2|217.5
2025-04-01T01:07:00|100134|SSD|4|42.06
2025-01-24T23:39:00|100417|SSD|2|66.8
2025-04-30T17:28:00|100238|Zaino|2|16.16
2025-04-15T12:48:00|100221|Libro|2|59.23
2025-10-04T08:59:00|100024|Monitor|1|184.42
2025-10-03T11:20:00|100580|Borraccia|2|151.21
2025-01-03T00:18:00|100409|Libro|3|145.69
2025-05-20T05:14:00|100350|Webcam|4|74.47
2025-04-13T16:43:00|100614|Borraccia|1|34.36
2025-09-08T13:26:00|100249|Webcam|1|12.1
2025-10-06T21:22:00|100883|Borraccia|3|119.18
2025-09-03T05:49:00|100295|SSD|4|172.67
2025-09-06T09:09:00|100252|Mouse|1|211.8
2025-01-08T11:22:00|100263|Tastiera|3|80.26
2025-08-15T19:26:00|100927|Tastiera|1|74.66
2025-11-20T16:37:00|100421|Borraccia|2|83.51
2025-01-23T01:54:00|100492|SSD|4|123.39
2025-11-22T13:25:00|100558|Monitor|1|150.93
2025-01-31T22:45:00|100235|Libro|2|41.29
2025-07-01T17:27:00|100910|Mouse|4|12.35
2025-03-10T01:49:00|100637|Cuffie|4|212.36
2025-06-02T09:52:00|100975|Libro|2|121.09
2025-12-11T00:22:00|100580|SSD|4|39.29
2025-12-29T06:48:00|100208|Mouse|3|177.31
2025-08-14T20:39:00|100582|Cuffie|4|42.34
2025-03-24T16:34:00|100486|Libro|4|71.59
2025-03-25T23:14:00|100438|Notebook|2|46.86
2025-05-14T09:48:00|100555|SSD|1|106.27
2025-01-15T10:47:00|100332|Mouse|1|43.44
2025-12-22T10:37:00|100320|Cuffie|1|37.26
2025-01-16T18:32:00|100151|Tastiera|1|22.69
2025-12-23T11:36:00|100370|Borraccia|3|208.63
2025-02-18T23:49:00|100408|Borraccia|4|138.2
2025-02-19T23:01:00|100057|Borraccia|4|94.24
2025-12-07T00:06:00|100328|Notebook|1|81.44
2025-10-23T19:03:00|100698|Libro|4|59.37
2025-05-05T17:07:00|100846|Notebook|2|191.56
2025-10-18T07:48:00|100057|Webcam|3|67.86
2025-05-18T16:42:00|100207|Notebook|3|114.15
2025-12-26T14:59:00|100146|Zaino|2|90.55
2025-01-08T22:54:00|100437|Notebook|1|190.85
2025-09-02T16:33:00|100457|Libro|2|54.26
2025-10-20T13:51:00|100498|Mouse|3|164.43
2025-09-07T13:05:00|100513|Mouse|4|6.5
2025-09-24T02:31:00|100046|Mouse|4|111.72
2025-12-19T07:48:00|100686|Tastiera|1|137.75
2025-09-13T11:38:00|100076|Libro|2|14.94
2025-04-24T00:13:00|100563|Cuffie|2|56.23
2025-04-20T02:51:00|100993|Libro|4|185.98
2025-07-15T23:02:00|100590|Zaino|4|130.88
2025-04-28T22:51:00|100608|Mouse|3|120.14
2025-09-29T04:22:00|100937|Cuffie|1|21.62
2025-06-03T23:42:00|100822|Libro|4|22.91
2025-05-01T09:22:00|100997|Notebook|4|76.86
2025-12-01T22:10:00|100310|Mouse|3|201.67
2025-08-07T01:52:00|100575|Webcam|2|130.31
2025-04-26T17:08:00|100395|Tastiera|3|134.28
2025-06-23T10:42:00|100710|Mouse|2|69.58
2025-12-09T10:49:00|100746|Webcam|2|168.34
2025-11-13T12:57:00|100726|Webcam|4|41.95
2025-07-08T02:49:00|100305|Zaino|3|47.47
2025-09-07T19:30:00|100881|Borraccia|4|116.56
2025-05-01T07:55:00|100619|Monitor|3|107.46
2025-09-04T03:15:00|100926|Monitor|3|52.9
2025-02-01T15:39:00|100855|Tastiera|1|169.02
2025-06-15T04:31:00|100277|SSD|1|142.75
2025-04-02T14:50:00|100301|Webcam|4|211.62
2025-01-23T14:16:00|100739|Notebook|3|7.04
2025-02-18T06:12:00|100430|Cuffie|4|54.03
2025-10-30T16:08:00|100131|Borraccia|2|92.19
2025-04-12T03:04:00|100129|Cuffie|3|132.69
2025-01-25T09:38:00|100227|Monitor|2|16.41
2025-03-03T21:14:00|100736|Borraccia|1|201.16
2025-08-31T03:39:00|100152|Webcam|2|28.38
2025-03-25T02:09:00|100771|Webcam|2|181.21
2025-10-16T16:38:00|100319|Mouse|3|110.64
2025-08-28T08:44:00|100432|Libro|1|193.94
2025-02-18T05:30:00|100535|Borraccia|2|202.46
2025-06-12T13:15:00|100223|Cuffie|3|101.4
2025-08-12T06:47:00|100168|Tastiera|2|184.32
2025-08-24T13:34:00|100632|Monitor|4|200.99
2025-12-17T19:19:00|100807|Webcam|1|216.33
2025-07-01T19:01:00|100884|Libro|1|174.77
2025-05-02T07:55:00|100442|Tastiera|3|104.97
2025-06-22T09:15:00|100413|Cuffie|1|14.18
2025-05-29T00:03:00|100147|Libro|1|128.55
2025-02-10T19:43:00|100443|Borraccia|4|92.41
2025-08-16T08:28:00|100309|Tastiera|4|113.2
2025-07-01T22:55:00|100863|Cuffie|3|60.86
2025-02-08T13:27:00|100732|Borraccia|2|142.88
2025-04-02T07:30:00|100411|Libro|4|133.72
2025-02-14T20:56:00|100753|Monitor|4|209.33
2025-07-15T05:20:00|100969|Libro|2|138.72
2025-08-11T23:50:00|100979|Zaino|4|131.31
2025-07-22T04:00:00|100328|Zaino|2|175.1
2025-09-10T20:03:00|100179|SSD|4|124.96
2025-06-12T07:16:00|100343|Webcam|2|58.35
2025-03-14T03:17:00|100914|Zaino|2|9.23
2025-12-17T21:06:00|100239|Borraccia|3|58.44
2025-06-01T22:24:00|100052|Tastiera|2|95.97
2025-03-16T05:19:00|100866|Tastiera|2|68.02
2025-12-13T16:38:00|100956|Borraccia|1|141.21
2025-09-30T21:30:00|100196|Webcam|2|16.82
2025-06-17T22:11:00|100356|Notebook|3|201.91
2025-10-19T10:19:00|100050|Tastiera|2|181.62
2025-08-27T04:41:00|100099|Notebook|4|157.37
2025-09-24T13:58:00|100970|Cuffie|3|119.88
2025-12-30T10:39:00|100056|Libro|3|141.32
2025-02-08T10:29:00|100280|Tastiera|2|197.5
2025-08-07T04:05:00|100970|Cuffie|4|70.69
2025-02-27T15:18:00|100608|Libro|2|84.84
2025-09-29T09:44:00|100877|Mouse|2|73.96
2025-01-27T06:02:00|100964|Webcam|1|131.07
2025-07-01T23:44:00|100843|Cuffie|1|80.1
2025-06-12T20:56:00|100747|Borraccia|3|205.29
2025-02-20T03:03:00|100632|Webcam|1|76.63
2025-12-29T09:24:00|100879|Cuffie|3|111.68
2025-03-30T15:27:00|100916|Monitor|4|176.47
2025-05-07T19:14:00|100982|SSD|2|215.84
2025-10-26T13:55:00|100252|Notebook|4|30.87
2025-10-27T06:18:00|100138|Mouse|3|196.73
2025-11-12T07:48:00|100244|Cuffie|2|6.99
2025-01-01T21:33:00|100470|Monitor|1|72.22
2025-07-30T21:28:00|100158|Notebook|3|135.53
2025-10-08T23:34:00|100513|Cuffie|4|133.06
2025-12-02T17:12:00|100899|Mouse|3|45.82
2025-06-07T10:53:00|100710|Monitor|1|201.27
2025-01-31T22:34:00|100764|Libro|1|28.5
2025-02-27T14:27:00|100939|Borraccia|4|162.54
2025-02-06T18:46:00|100751|Zaino|2|109.4
2026-01-01T00:45:00|100571|Mouse|2|13.23
2025-10-12T20:39:00|100673|Mouse|4|206.73
2025-03-25T06:13:00|100418|SSD|4|157.16
2025-09-14T21:08:00|100091|SSD|3|205.51
2025-02-03T15:28:00|100359|Notebook|4|76.83
2025-10-19T19:02:00|100777|SSD|2|86.74
2025-05-09T13:31:00|100537|Notebook|1|108.02
2025-04-24T23:44:00|100732|Webcam|2|182.19
2025-03-24T01:52:00|100690|Borraccia|4|38.18
2025-05-21T23:38:00|100470|Zaino|3|95.29
2025-01-14T06:04:00|100478|SSD|2|161.34
2025-01-22T06:56:00|100983|SSD|2|15.69
2025-10-19T20:29:00|100619|Webcam|3|27.2
2025-07-06T05:44:00|100355|Borraccia|2|93.51
2025-02-28T04:09:00|100267|Monitor|4|61.64
2025-01-27T01:14:00|100967|Monitor|4|118.27
2025-11-01T14:34:00|100461|Cuffie|1|191.71
2025-09-04T04:26:00|100782|Webcam|1|23.06
2025-08-10T22:24:00|100363|Monitor|1|80.49
2025-09-24T10:34:00|100841|Monitor|2|219.34
2025-07-01T14:36:00|100949|Mouse|1|201.96
2025-11-16T22:15:00|100215|Libro|2|8.5
2025-01-24T21:44:00|100138|Cuffie|3|97.13
2025-06-06T02:39:00|100246|Webcam|4|108.65
2025-06-26T12:27:00|100019|Zaino|1|86.38
2025-12-17T14:37:00|100111|Libro|2|185.52
2025-03-20T18:44:00|100381|Borraccia|4|149.76
2025-01-10T12:28:00|100873|Mouse|2|61.46
2025-02-12T06:13:00|100142|Cuffie|3|77.46
2025-01-18T15:29:00|100674|Notebook|3|68.59
2025-01-24T03:53:00|100520|Notebook|2|127.13
2025-12-28T11:47:00|100412|Webcam|2|116.89
2025-12-15T15:04:00|100139|Borraccia|4|25.94
2025-06-06T13:37:00|100014|Zaino|3|58.48
2025-06-10T08:34:00|100791|Notebook|1|11.43
2025-02-28T04:48:00|100299|Zaino|3|38.84
2025-08-13T00:56:00|100634|Zaino|1|110.72
2025-07-22T18:02:00|100109|Webcam|4|72.53
2025-07-18T00:16:00|100424|Monitor|2|115.08
2025-12-28T21:30:00|100710|Zaino|3|26.45
2025-10-03T06:54:00|100161|Tastiera|3|38.37
2025-08-27T16:05:00|100648|Monitor|1|5.9
2025-04-04T02:23:00|100256|Notebook|2|53.26
2025-07-29T07:09:00|100040|Cuffie|4|164.86
2025-11-26T04:25:00|100874|Mouse|2|82.28
2025-09-27T00:05:00|100532|Libro|1|182.6
2025-03-16T19:37:00|100946|SSD|2|171.02
2025-01-10T01:13:00|100345|Mouse|4|91.55
2025-02-01T23:14:00|100727|SSD|1|187.71
2025-06-08T17:15:00|100594|Tastiera|4|118.35
2025-08-03T08:29:00|100790|Borraccia|4|141.5
2025-01-25T19:59:00|100598|SSD|4|176.93
2025-10-31T11:05:00|100085|Cuffie|2|106.83
2025-08-24T12:07:00|100850|SSD|3|70.09
2025-04-24T09:56:00|100016|Tastiera|2|176.84
2025-07-09T07:28:00|100711|SSD|2|58.98
2025-10-14T10:11:00|100196|Mouse|2|191.69
2025-06-21T05:46:00|100474|Mouse|3|83.9
2025-06-15T03:59:00|100966|Mouse|1|201.38
2025-01-24T07:39:00|100713|Tastiera|4|150.99
2025-03-31T00:19:00|100943|Borraccia|1|134.92
2025-07-01T07:29:00|100686|Libro|4|6.38
2025-03-04T10:11:00|100026|Borraccia|4|205.1
2025-03-09T16:48:00|100895|SSD|1|183.63
2025-04-02T11:56:00|100752|Cuffie|4|210.63
2025-04-15T11:21:00|100910|Borraccia|4|92.98
2025-06-04T06:48:00|100297|Mouse|1|52.4
2025-02-27T11:44:00|100288|Mouse|2|167.46
2025-03-17T19:19:00|100114|SSD|1|72.09
2025-09-07T05:29:00|100944|Mouse|2|38.66
2025-03-26T16:31:00|100456|Libro|1|71.59
2025-11-25T07:56:00|100040|SSD|3|94.03
2025-07-20T12:03:00|100812|Notebook|4|102.45
2025-08-04T19:26:00|100677|SSD|4|118.21
2025-02-20T17:30:00|100023|Zaino|1|61.48
2025-09-15T21:08:00|100782|Monitor|3|72.66
2025-04-02T11:02:00|100970|Tastiera|4|75.55
2025-12-11T07:43:00|100615|Borraccia|1|102.82
2025-07-15T06:54:00|100028|Zaino|2|189.44
2025-11-24T19:39:00|100272|Borraccia|4|5.8
2025-06-17T13:46:00|100253|Libro|1|157.22
2025-10-14T15:23:00|100766|Libro|3|24.13
2025-10-22T21:30:00|100987|Borraccia|1|5.93
2025-10-08T21:45:00|100018|Zaino|2|96.72
2025-11-25T16:24:00|100360|Zaino|1|156.11
2025-02-03T10:42:00|100357|Webcam|4|56.91
2025-01-27T16:44:00|100084|Notebook|4|143.46
2025-08-04T09:08:00|100417|Mouse|2|74.26
2025-10-16T19:28:00|100039|Monitor|3|9.58
2025-07-24T21:03:00|100452|Borraccia|4|104.73
2025-08-08T00:21:00|100898|SSD|4|171.6
2025-07-18T02:58:00|100521|Borraccia|1|105.47
2025-06-29T19:08:00|100416|Mouse|1|217.47
2025-11-29T09:05:00|100818|Webcam|1|167.0
2025-11-21T00:28:00|100498|Zaino|4|72.34
2025-08-15T00:38:00|100610|Zaino|2|180.41
2025-01-28T06:08:00|100455|SSD|1|28.79
2025-02-24T03:13:00|100453|Mouse|4|183.91
2025-01-27T22:07:00|100285|Libro|1|41.6
2025-03-09T22:14:00|100275|Borraccia|3|23.52
2025-09-18T01:18:00|100343|Libro|4|101.26
2025-06-15T22:58:00|100238|Zaino|3|147.67
2025-10-24T19:35:00|100719|Cuffie|3|207.13
2025-06-16T22:46:00|100582|Mouse|4|171.87
2025-01-20T15:21:00|100839|Zaino|2|82.44
2025-01-02T06:03:00|100898|Notebook|3|137.7
2025-05-12T11:41:00|100394|Monitor|3|51.11
2025-10-09T08:23:00|100735|Mouse|4|144.23
2025-11-29T15:30:00|100242|Mouse|4|51.54
2025-08-10T06:58:00|100782|Monitor|2|63.7
2025-12-28T00:10:00|100735|Tastiera|2|175.45
2025-09-12T11:08:00|100867|SSD|4|189.43
2025-06-27T17:14:00|100856|Libro|2|191.14
2025-10-10T21:08:00|100567|Webcam|1|61.07
2025-02-27T07:21:00|100948|Zaino|3|128.95
2025-04-01T21:29:00|100917|Webcam|4|99.67
2025-01-25T15:19:00|100441|Notebook|3|83.23
2025-03-16T01:47:00|100490|Zaino|3|104.44
2025-04-02T13:41:00|100122|Mouse|4|34.29
2025-01-19T04:07:00|100403|Libro|2|205.91
2025-09-28T11:35:00|100769|Borraccia|4|69.99
2025-06-02T06:00:00|100840|Libro|4|8.35
2025-08-04T20:27:00|100679|Cuffie|3|109.49
2025-06-18T09:06:00|100614|Zaino|3|147.2
2025-12-13T12:50:00|100713|Mouse|4|90.47
2025-04-21T05:26:00|100371|Cuffie|2|134.93
2025-02-10T05:00:00|100338|Notebook|2|88.73
2025-02-09T08:39:00|100008|Notebook|1|173.51
2025-03-23T05:22:00|100684|Notebook|1|180.86
2025-11-06T04:15:00|100076|Monitor|1|186.91
2025-12-02T01:22:00|100198|SSD|3|174.37
2025-03-01T23:19:00|100143|Mouse|2|5.26
2025-04-13T05:28:00|100671|Zaino|3|148.19
2025-10-01T17:46:00|100853|Libro|1|169.29
2025-10-23T03:46:00|100490|Tastiera|2|149.88
2025-06-09T02:43:00|100076|Notebook|3|148.04
2025-04-02T06:14:00|100506|Webcam|2|140.05
2025-10-28T20:18:00|100877|Cuffie|3|160.8
2025-02-21T10:57:00|100621|Tastiera|2|217.38
2025-04-10T12:29:00|100900|Tastiera|1|93.29
2025-03-01T18:15:00|100539|Monitor|3|31.14
2025-10-08T05:59:00|100065|Zaino|1|38.44
2025-10-29T09:44:00|100269|Mouse|4|135.62
2025-11-05T18:15:00|100519|Zaino|3|201.31
2025-02-18T11:29:00|100424|Webcam|4|63.89
2025-06-27T21:01:00|100151|Zaino|1
2025-06-16T10:36:00|100675|Tastiera|3|35.08
2025-04-19T23:11:00|100907|Monitor|4|200.97
2025-05-08T14:56:00|100390|Libro|2|104.14
2025-07-09T16:28:00|100620|Libro|3|186.82
2025-05-01T18:51:00|100959|Tastiera|3|44.78
2025-10-30T03:27:00|100780|Borraccia|3|69.78
2025-07-23T01:45:00|100779|Zaino|4|169.85
2025-11-14T02:17:00|100520|Mouse|1|20.99
2025-06-12T09:34:00|100227|Notebook|4|60.36
2025-01-19T04:32:00|100329|SSD|4|107.96
2025-09-01T12:05:00|100325|Cuffie|1|170.75
2025-10-11T08:15:00|100716|Tastiera|4|119.09
2025-02-08T07:02:00|100176|Cuffie|1|152.94
2025-01-12T20:19:00|100731|Borraccia|4|210.05
2025-12-08T02:13:00|100173|Mouse|4|43.39
2025-10-17T07:13:00|100405|Notebook|2|36.34
2025-08-25T06:19:00|100521|Borraccia|1|120.07
2025-01-06T05:19:00|100180|Libro|3|79.11
2025-12-23T22:13:00|100480|Zaino|4|213.59
2025-05-23T17:45:00|100617|Cuffie|4|188.33
2025-08-19T07:49:00|100782|Cuffie|1|126.33
2025-04-17T16:23:00|100261|Webcam|3|151.67
2025-02-23T20:20:00|100066|Webcam|2|217.34
2025-11-29T10:02:00|100013|Zaino|4|36.91
2025-09-16T22:37:00|100403|Webcam|4|27.38
2025-04-28T01:40:00|100374|SSD|3|162.01
2025-04-28T02:37:00|100211|Zaino|1|176.24
2025-02-01T14:48:00|100371|Monitor|2|11.9
2025-04-17T18:12:00|100592|Tastiera|3|218.76
2025-04-12T18:42:00|100524|Webcam|2|211.73
2025-05-06T01:23:00|100819|Mouse|1|195.91
2025-05-28T22:50:00|100086|Tastiera|4|54.35
2025-11-08T02:09:00|100362|Borraccia|3|37.11
2025-01-03T06:39:00|100484|Tastiera|1|18.77
2025-11-24T10:08:00|100866|Notebook|3|34.61
2025-12-09T13:09:00|100260|Mouse|4|151.6
2025-04-27T23:05:00|100502|Libro|4|168.84
2025-06-02T18:29:00|100645|Monitor|3|19.24
2025-08-27T14:53:00|100362|Cuffie|1|152.15
2025-01-15T12:30:00|100019|Cuffie|1|11.96
2025-03-25T22:41:00|100634|Borraccia|3|157.65
2025-04-05T03:18:00|100440|Tastiera|2|153.37
2025-01-10T16:49:00|100215|Monitor|1|219.15
2025-04-09T09:00:00|100133|Zaino|3|13.23
2025-06-18T11:30:00|100003|Zaino|3|151.8
2025-07-20T07:59:00|100203|Webcam|3|178.48
2025-03-25T21:01:00|100446|Libro|2|187.63
2025-01-23T06:39:00|100886|Libro|1|192.31
2025-10-16T23:30:00|100227|Mouse|4|185.65
2025-11-07T17:39:00|100627|Monitor|4|161.28
2025-08-11T19:51:00|100010|Zaino|2|189.5
2025-07-05T11:09:00|100383|Borraccia|3|18.82
2025-01-15T01:36:00|100399|Mouse|4|89.06
2025-12-05T10:21:00|100005|Notebook|3|67.38
2025-08-30T13:40:00|100566|Notebook|1|75.78
2025-03-11T11:57:00|100502|Monitor|3|35.68
2025-10-28T23:29:00|100851|Tastiera|1|131.06
2025-08-04T16:02:00|100099|Mouse|3|6.31
2025-01-14T13:20:00|100670|Libro|4|137.28
2025-10-31T00:55:00|100102|Zaino|1|75.93
2025-04-29T14:38:00|100726|Cuffie|3|39.36
2025-06-28T09:41:00|100714|Tastiera|2|147.04
2025-02-05T06:45:00|100333|SSD|2|216.58
2025-11-21T09:52:00|100652|Borraccia|2|80.22
2025-07-17T16:18:00|100758|Notebook|3|111.84
2025-10-22T22:45:00|100179|Cuffie|2|133.1
2025-02-04T08:32:00|NOT_A_NUMBER|Mouse|1|29.9
2025-08-29T08:23:00|100795|Tastiera|3|73.66
2025-11-14T09:12:00|100855|Tastiera|4|100.74
2025-05-10T08:14:00|100412|Notebook|2|22.73
2025-11-21T11:25:00|100283|SSD|1|213.41
2025-01-15T19:17:00|100261|Cuffie|1|156.94
2025-12-10T05:21:00|100121|SSD|4|19.49
2025-08-14T16:52:00|100847|Tastiera|2|135.97
2025-06-10T16:01:00|100377|Cuffie|3|147.06
2025-09-23T17:29:00|100611|Tastiera|1|75.09
